Consolidated Code,Fund Code,Fund Name,Fund Ccy,CnPtf Manager,Operation Type,Deal Description,N Entry Ptf,N Entry,Security Mvt Status Code,CNId,Wkn Code,ISIN Code,Sec Name,GTI Code,Investment Ccy,Maturity Date,Contract Number,Trade Date,Value Date,Nav Date,Quantity,Price Local Ccy,Price Ptf Ccy,Fees Local Ccy,Purch Amount local Ccy Gross,Interests Purchased Local Ccy,Purch Amount Local Ccy Net,Purch Amount Fund Currency net,Sales Amount local Currency gross,Interest Sold Local Ccy,Sales Amount Local Ccy Net,Sales Amount Fund Ccy net,Total Gain or Loss,Security Accounting Entry Number,v_Xchge_Rate
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.212.00 115.36 LEGG WE MAC OP-X EUR H/CAP LU1735,1937,583,30,834538000000,A1XBA7,IE00BHBFD812,LEGG WE MAC OP-X EUR H/CAP,485,EUR,99991231,-1,20161028,20161102,20161028,-4212.000000,115.360000,115.360000,,0.00,0.00,0.00,0.00,-485896.32,0.00,-485896.32,-485896.32,-12636.71,583,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 22.012.00 25.46 TEMP GLB TR  A (ACC) EUR LU1735,1934,584,20,609332000000,A0KEDJ,LU0260870661,TEMP GLB TR  A (ACC) EUR,485,EUR,99991231,-1,20161028,20161102,20161028,22012.000000,25.460000,25.460000,,0.00,0.00,0.00,0.00,560425.52,0.00,560425.52,560425.52,31697.28,584,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 19.948.00 140.47 LEGG M-WES AG M STR/A-HDG-EUR LU1735,1936,585,20,621615000000,A0M5BU,IE00B23Z7J34,LEGG M-WES AG M STR/A-HDG-EUR,485,EUR,99991231,-1,20161028,20161102,20161028,19948.000000,140.470000,140.470000,,0.00,0.00,0.00,0.00,2802095.56,0.00,2802095.56,2802095.56,51035.59,585,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.212.00 115.36 LEGG WE MAC OP-X EUR H/CAP LU1735,1938,586,30,834538000000,A1XBA7,IE00BHBFD812,LEGG WE MAC OP-X EUR H/CAP,485,EUR,99991231,-1,20161028,20161102,20161028,4212.000000,115.360000,115.360000,,0.00,0.00,0.00,0.00,485896.32,0.00,485896.32,485896.32,12636.71,586,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.212.00 115.36 LEGG WE MAC OP-X EUR H/CAP LU1735,1941,586,30,834538000000,A1XBA7,IE00BHBFD812,LEGG WE MAC OP-X EUR H/CAP,485,EUR,99991231,-1,20161028,20161102,20161028,-4212.000000,115.360000,115.360000,,0.00,0.00,0.00,0.00,-485896.32,0.00,-485896.32,-485896.32,-12636.71,586,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.212.00 115.36 LEGG WE MAC OP-X EUR H/CAP LU1735,1942,587,20,834538000000,A1XBA7,IE00BHBFD812,LEGG WE MAC OP-X EUR H/CAP,485,EUR,99991231,-1,20161028,20161102,20161028,4212.000000,115.360000,115.360000,,0.00,0.00,0.00,0.00,485896.32,0.00,485896.32,485896.32,12636.71,587,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.225.00 114.56 CARMIG PATRIM-F EUR-CAP LU1735,1951,594,30,817281000000,A1XA41,LU0992627611,CARMIG PATRIM-F EUR-CAP,485,EUR,99991231,-1,20161028,20161102,20161031,4225.000000,114.560000,114.560000,,0.00,0.00,0.00,0.00,484016.00,0.00,484016.00,484016.00,-6886.75,594,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.225.00 114.56 CARMIG PATRIM-F EUR-CAP LU1735,1983,594,30,817281000000,A1XA41,LU0992627611,CARMIG PATRIM-F EUR-CAP,485,EUR,99991231,-1,20161028,20161102,20161031,-4225.000000,114.560000,114.560000,,0.00,0.00,0.00,0.00,-484016.00,0.00,-484016.00,-484016.00,6886.75,594,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 132.081.08 21.62 PIMCO TOT-AC IN EU HD LU1735,1952,595,30,577375000000,A0DN68,IE0033989843,PIMCO TOT-AC IN EU HD,485,EUR,99991231,-1,20161028,20161031,20161031,132081.078000,21.620000,21.620000,,0.00,0.00,0.00,0.00,2855592.91,0.00,2855592.91,2855592.91,-12037.07,595,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 132.081.08 21.62 PIMCO TOT-AC IN EU HD LU1735,1985,595,30,577375000000,A0DN68,IE0033989843,PIMCO TOT-AC IN EU HD,485,EUR,99991231,-1,20161028,20161031,20161031,-132081.078000,21.620000,21.620000,,0.00,0.00,0.00,0.00,-2855592.91,0.00,-2855592.91,-2855592.91,12037.07,595,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 135.620.93 16.02 PIMCO GIS DIV INCOME-INST-EURH LU1735,1953,596,30,647180000000,A0LFXS,IE00B1JC0H05,PIMCO GIS DIV INCOME-INST-EURH,485,EUR,99991231,-1,20161028,20161031,20161031,135620.930000,16.020000,16.020000,,0.00,0.00,0.00,0.00,2172647.30,0.00,2172647.30,2172647.30,43701.06,596,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 135.620.93 16.02 PIMCO GIS DIV INCOME-INST-EURH LU1735,1987,596,30,647180000000,A0LFXS,IE00B1JC0H05,PIMCO GIS DIV INCOME-INST-EURH,485,EUR,99991231,-1,20161028,20161031,20161031,-135620.930000,16.020000,16.020000,,0.00,0.00,0.00,0.00,-2172647.30,0.00,-2172647.30,-2172647.30,-43701.06,596,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 5.248.00 127.58 PET L BD EUR C HY -F- EUR/CAP LU1735,1954,597,30,911675000000,A1W8R5,LU0966249640,PET L BD EUR C HY -F- EUR/CAP,485,EUR,99991231,-1,20161028,20161103,20161031,5248.000000,127.580000,127.580000,,0.00,0.00,0.00,0.00,669539.84,0.00,669539.84,669539.84,43923.59,597,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 5.248.00 127.58 PET L BD EUR C HY -F- EUR/CAP LU1735,1988,597,30,911675000000,A1W8R5,LU0966249640,PET L BD EUR C HY -F- EUR/CAP,485,EUR,99991231,-1,20161028,20161103,20161031,-5248.000000,127.580000,127.580000,,0.00,0.00,0.00,0.00,-669539.84,0.00,-669539.84,-669539.84,-43923.59,597,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 1.809.00 274.3 PICTET GL EMER DEBT -HI- EUR LU1735,1955,598,30,609365000000,789986,LU0170991672,PICTET GL EMER DEBT -HI- EUR,485,EUR,99991231,-1,20161028,20161102,20161031,1809.000000,274.300000,274.300000,,0.00,0.00,0.00,0.00,496208.70,0.00,496208.70,496208.70,1917.54,598,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 1.809.00 274.3 PICTET GL EMER DEBT -HI- EUR LU1735,1989,598,30,609365000000,789986,LU0170991672,PICTET GL EMER DEBT -HI- EUR,485,EUR,99991231,-1,20161028,20161102,20161031,-1809.000000,274.300000,274.300000,,0.00,0.00,0.00,0.00,-496208.70,0.00,-496208.70,-496208.70,-1917.54,598,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 32.883.00 20.2559 M&G OPT INC AC-C-EU /CAP LU1735,1956,599,30,574033000000,A0MNBV,GB00B1VMD022,M&G OPT INC AC-C-EU /CAP,485,EUR,99991231,-1,20161031,20161103,20161031,32883.000000,20.255900,20.255900,,0.00,0.00,0.00,0.00,666074.76,0.00,666074.76,666074.76,37125.20,599,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 32.883.00 20.2559 M&G OPT INC AC-C-EU /CAP LU1735,1990,599,30,574033000000,A0MNBV,GB00B1VMD022,M&G OPT INC AC-C-EU /CAP,485,EUR,99991231,-1,20161031,20161103,20161031,-32883.000000,20.255900,20.255900,,0.00,0.00,0.00,0.00,-666074.76,0.00,-666074.76,-666074.76,-37125.20,599,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 648.00 167.07 AXA/US SHORT DUR.H.Y.-B-/CAP. LU1735,1991,600,30,157529000000,A0D81G,LU0211118483,AXA/US SHORT DUR.H.Y.-B-/CAP.,485,EUR,99991231,-1,20161031,20161107,20161031,-648.000000,167.070000,167.070000,,0.00,0.00,0.00,0.00,-108261.36,0.00,-108261.36,-108261.36,-1412.05,600,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 648.00 167.07 AXA/US SHORT DUR.H.Y.-B-/CAP. LU1735,1957,600,30,157529000000,A0D81G,LU0211118483,AXA/US SHORT DUR.H.Y.-B-/CAP.,485,EUR,99991231,-1,20161031,20161107,20161031,648.000000,167.070000,167.070000,,0.00,0.00,0.00,0.00,108261.36,0.00,108261.36,108261.36,1412.05,600,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.225.00 114.56 CARMIG PATRIM-F EUR-CAP LU1735,2013,609,30,817281000000,A1XA41,LU0992627611,CARMIG PATRIM-F EUR-CAP,485,EUR,99991231,-1,20161028,20161102,20161031,-4225.000000,114.560000,114.560000,,0.00,0.00,0.00,0.00,-484016.00,0.00,-484016.00,-484016.00,6886.75,609,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.225.00 114.56 CARMIG PATRIM-F EUR-CAP LU1735,1992,609,30,817281000000,A1XA41,LU0992627611,CARMIG PATRIM-F EUR-CAP,485,EUR,99991231,-1,20161028,20161102,20161031,4225.000000,114.560000,114.560000,,0.00,0.00,0.00,0.00,484016.00,0.00,484016.00,484016.00,-6886.75,609,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 132.081.08 21.62 PIMCO TOT-AC IN EU HD LU1735,1993,610,20,577375000000,A0DN68,IE0033989843,PIMCO TOT-AC IN EU HD,485,EUR,99991231,-1,20161028,20161031,20161031,132081.078000,21.620000,21.620000,,0.00,0.00,0.00,0.00,2855592.91,0.00,2855592.91,2855592.91,-12037.07,610,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 135.620.93 16.02 PIMCO GIS DIV INCOME-INST-EURH LU1735,1994,611,20,647180000000,A0LFXS,IE00B1JC0H05,PIMCO GIS DIV INCOME-INST-EURH,485,EUR,99991231,-1,20161028,20161031,20161031,135620.930000,16.020000,16.020000,,0.00,0.00,0.00,0.00,2172647.30,0.00,2172647.30,2172647.30,43701.06,611,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 5.248.00 127.58 PET L BD EUR C HY -F- EUR/CAP LU1735,1995,612,20,911675000000,A1W8R5,LU0966249640,PET L BD EUR C HY -F- EUR/CAP,485,EUR,99991231,-1,20161028,20161103,20161031,5248.000000,127.580000,127.580000,,0.00,0.00,0.00,0.00,669539.84,0.00,669539.84,669539.84,43923.59,612,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 1.809.00 274.3 PICTET GL EMER DEBT -HI- EUR LU1735,1996,613,20,609365000000,789986,LU0170991672,PICTET GL EMER DEBT -HI- EUR,485,EUR,99991231,-1,20161028,20161102,20161031,1809.000000,274.300000,274.300000,,0.00,0.00,0.00,0.00,496208.70,0.00,496208.70,496208.70,1917.54,613,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 32.883.00 20.2559 M&G OPT INC AC-C-EU /CAP LU1735,1997,614,30,574033000000,A0MNBV,GB00B1VMD022,M&G OPT INC AC-C-EU /CAP,485,EUR,99991231,-1,20161031,20161103,20161031,32883.000000,20.255900,20.255900,,0.00,0.00,0.00,0.00,666074.76,0.00,666074.76,666074.76,37125.20,614,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 32.883.00 20.2559 M&G OPT INC AC-C-EU /CAP LU1735,2015,614,30,574033000000,A0MNBV,GB00B1VMD022,M&G OPT INC AC-C-EU /CAP,485,EUR,99991231,-1,20161031,20161103,20161031,-32883.000000,20.255900,20.255900,,0.00,0.00,0.00,0.00,-666074.76,0.00,-666074.76,-666074.76,-37125.20,614,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 648.00 167.07 AXA/US SHORT DUR.H.Y.-B-/CAP. LU1735,2017,615,30,157529000000,A0D81G,LU0211118483,AXA/US SHORT DUR.H.Y.-B-/CAP.,485,EUR,99991231,-1,20161031,20161107,20161031,-648.000000,167.070000,167.070000,,0.00,0.00,0.00,0.00,-108261.36,0.00,-108261.36,-108261.36,-1412.05,615,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 648.00 167.07 AXA/US SHORT DUR.H.Y.-B-/CAP. LU1735,1998,615,30,157529000000,A0D81G,LU0211118483,AXA/US SHORT DUR.H.Y.-B-/CAP.,485,EUR,99991231,-1,20161031,20161107,20161031,648.000000,167.070000,167.070000,,0.00,0.00,0.00,0.00,108261.36,0.00,108261.36,108261.36,1412.05,615,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 6.500.00 74.1 ETHNA DYNAMISCH -A- EUR/DIS LU1735,2000,617,20,455505000000,A0YBKY,LU0455734433,ETHNA DYNAMISCH -A- EUR/DIS,485,EUR,99991231,-1,20161031,20161103,20161031,6500.000000,74.100000,74.100000,,0.00,0.00,0.00,0.00,481650.00,0.00,481650.00,481650.00,-2340.00,617,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.225.00 114.56 CARMIG PATRIM-F EUR-CAP LU1735,2014,623,20,817281000000,A1XA41,LU0992627611,CARMIG PATRIM-F EUR-CAP,485,EUR,99991231,-1,20161028,20161102,20161031,4225.000000,114.560000,114.560000,,0.00,0.00,0.00,0.00,484016.00,0.00,484016.00,484016.00,-6886.75,623,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 32.883.00 20.2559 M&G OPT INC AC-C-EU /CAP LU1735,2016,624,20,574033000000,A0MNBV,GB00B1VMD022,M&G OPT INC AC-C-EU /CAP,485,EUR,99991231,-1,20161031,20161103,20161031,32883.000000,20.255900,20.255900,,0.00,0.00,0.00,0.00,666074.76,0.00,666074.76,666074.76,37125.20,624,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 648.00 167.07 AXA/US SHORT DUR.H.Y.-B-/CAP. LU1735,2018,625,20,157529000000,A0D81G,LU0211118483,AXA/US SHORT DUR.H.Y.-B-/CAP.,485,EUR,99991231,-1,20161031,20161107,20161031,648.000000,167.070000,167.070000,,0.00,0.00,0.00,0.00,108261.36,0.00,108261.36,108261.36,1412.05,625,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 2.958.00 165.92 BL EMERGING MARKET B CAP LU1735,2029,630,30,198638000000,A0MWCY,LU0309192036,BL EMERGING MARKET B CAP,485,EUR,99991231,-1,20161102,20161104,20161102,2958.000000,165.920000,165.920000,,0.00,0.00,0.00,0.00,490791.36,0.00,490791.36,490791.36,30865.79,630,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 2.958.00 165.92 BL EMERGING MARKET B CAP LU1735,2043,630,30,198638000000,A0MWCY,LU0309192036,BL EMERGING MARKET B CAP,485,EUR,99991231,-1,20161102,20161104,20161102,-2958.000000,165.920000,165.920000,,0.00,0.00,0.00,0.00,-490791.36,0.00,-490791.36,-490791.36,-30865.79,630,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 31.00 12501.59 OCTO CRED CONV -A- 3DEC /CAP LU1735,2044,631,30,427659000000, ,FR0011092394,OCTO CRED CONV -A- 3DEC /CAP,484,EUR,99991231,-1,20161031,20161103,20161102,-31.000000,12501.590000,12501.590000,,0.00,0.00,0.00,0.00,-387549.29,0.00,-387549.29,-387549.29,-21634.99,631,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 31.00 12501.59 OCTO CRED CONV -A- 3DEC /CAP LU1735,2030,631,30,427659000000, ,FR0011092394,OCTO CRED CONV -A- 3DEC /CAP,484,EUR,99991231,-1,20161031,20161103,20161102,31.000000,12501.590000,12501.590000,,0.00,0.00,0.00,0.00,387549.29,0.00,387549.29,387549.29,21634.99,631,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 3.836.00 123.61 FVS MUL OPP II-IT-EUR/(CAP) LU1735,2045,634,30,950496000000,A1XEQ3,LU1038809049,FVS MUL OPP II-IT-EUR/(CAP),485,EUR,99991231,-1,20161102,20161104,20161102,-3836.000000,123.610000,123.610000,,0.00,0.00,0.00,0.00,-474167.96,0.00,-474167.96,-474167.96,-13699.43,634,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 3.836.00 123.61 FVS MUL OPP II-IT-EUR/(CAP) LU1735,2033,634,30,950496000000,A1XEQ3,LU1038809049,FVS MUL OPP II-IT-EUR/(CAP),485,EUR,99991231,-1,20161102,20161104,20161102,3836.000000,123.610000,123.610000,,0.00,0.00,0.00,0.00,474167.96,0.00,474167.96,474167.96,13699.43,634,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 2.958.00 165.92 BL EMERGING MARKET B CAP LU1735,2046,639,20,198638000000,A0MWCY,LU0309192036,BL EMERGING MARKET B CAP,485,EUR,99991231,-1,20161102,20161104,20161102,2958.000000,165.920000,165.920000,,0.00,0.00,0.00,0.00,490791.36,0.00,490791.36,490791.36,30865.79,639,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 31.00 12501.59 OCTO CRED CONV -A- 3DEC /CAP LU1735,2047,640,20,427659000000, ,FR0011092394,OCTO CRED CONV -A- 3DEC /CAP,484,EUR,99991231,-1,20161031,20161103,20161102,31.000000,12501.590000,12501.590000,,0.00,0.00,0.00,0.00,387549.29,0.00,387549.29,387549.29,21634.99,640,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 3.836.00 123.61 FVS MUL OPP II-IT-EUR/(CAP) LU1735,2048,641,20,950496000000,A1XEQ3,LU1038809049,FVS MUL OPP II-IT-EUR/(CAP),485,EUR,99991231,-1,20161102,20161104,20161102,3836.000000,123.610000,123.610000,,0.00,0.00,0.00,0.00,474167.96,0.00,474167.96,474167.96,13699.43,641,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 342.00 1425.48 CAN BDS EMERG MKTS -I- CAP LU1735,2051,644,30,373575000000,A1H760,LU0594539982,CAN BDS EMERG MKTS -I- CAP,485,EUR,99991231,-1,20161031,20161104,20161102,342.000000,1425.480000,1425.480000,,0.00,0.00,0.00,0.00,487514.16,0.00,487514.16,487514.16,27120.60,644,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 342.00 1425.48 CAN BDS EMERG MKTS -I- CAP LU1735,2052,644,30,373575000000,A1H760,LU0594539982,CAN BDS EMERG MKTS -I- CAP,485,EUR,99991231,-1,20161031,20161104,20161102,-342.000000,1425.480000,1425.480000,,0.00,0.00,0.00,0.00,-487514.16,0.00,-487514.16,-487514.16,-27120.60,644,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 342.00 1425.48 CAN BDS EMERG MKTS -I- CAP LU1735,2053,645,20,373575000000,A1H760,LU0594539982,CAN BDS EMERG MKTS -I- CAP,485,EUR,99991231,-1,20161031,20161104,20161102,342.000000,1425.480000,1425.480000,,0.00,0.00,0.00,0.00,487514.16,0.00,487514.16,487514.16,27120.60,645,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 1.064.00 117.23 LUTETIA PATRIMOINE I EUR/CAP LU1735,2089,654,20,201443000000,A1CW3R,FR0010816819,LUTETIA PATRIMOINE I EUR/CAP,484,EUR,99991231,-1,20161102,20161104,20161103,1064.000000,117.230000,117.230000,,0.00,0.00,0.00,0.00,124732.72,0.00,124732.72,124732.72,641.51,654,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 23.705.00 127.69 UBAM EM INV GRADE CB -I- C EUR LU1735,2104,655,30,464407000000,A1JU87,FR0011136191,UBAM EM INV GRADE CB -I- C EUR,484,EUR,99991231,-1,20161102,20161107,20161104,23705.000000,127.690000,127.690000,,0.00,0.00,0.00,0.00,3026891.45,0.00,3026891.45,3026891.45,32248.68,655,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 23.705.00 127.69 UBAM EM INV GRADE CB -I- C EUR LU1735,2106,655,30,464407000000,A1JU87,FR0011136191,UBAM EM INV GRADE CB -I- C EUR,484,EUR,99991231,-1,20161102,20161107,20161104,-23705.000000,127.690000,127.690000,,0.00,0.00,0.00,0.00,-3026891.45,0.00,-3026891.45,-3026891.45,-32248.68,655,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 23.705.00 127.69 UBAM EM INV GRADE CB -I- C EUR LU1735,2107,656,20,464407000000,A1JU87,FR0011136191,UBAM EM INV GRADE CB -I- C EUR,484,EUR,99991231,-1,20161102,20161107,20161104,23705.000000,127.690000,127.690000,,0.00,0.00,0.00,0.00,3026891.45,0.00,3026891.45,3026891.45,32248.68,656,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 2.508.00 137.5 PET L BD EUR HY SH TRM -F- CAP LU1735,2248,660,30,780567000000,A1JA6S,LU0517222484,PET L BD EUR HY SH TRM -F- CAP,485,EUR,99991231,-1,20161207,20161212,20161208,2508.000000,137.500000,137.500000,,0.00,0.00,0.00,0.00,344850.00,0.00,344850.00,344850.00,75.24,660,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 2.508.00 137.5 PET L BD EUR HY SH TRM -F- CAP LU1735,2249,660,30,780567000000,A1JA6S,LU0517222484,PET L BD EUR HY SH TRM -F- CAP,485,EUR,99991231,-1,20161207,20161212,20161208,-2508.000000,137.500000,137.500000,,0.00,0.00,0.00,0.00,-344850.00,0.00,-344850.00,-344850.00,-75.24,660,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 2.508.00 137.5 PET L BD EUR HY SH TRM -F- CAP LU1735,2250,661,20,780567000000,A1JA6S,LU0517222484,PET L BD EUR HY SH TRM -F- CAP,485,EUR,99991231,-1,20161207,20161212,20161208,2508.000000,137.500000,137.500000,,0.00,0.00,0.00,0.00,344850.00,0.00,344850.00,344850.00,75.24,661,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.122.00 165.78 UBS L BD CO GL QC LU1735,2254,663,30,451892000000,A0YBTS,LU0358423738,UBS L BD CO GL QC,485,EUR,99991231,-1,20161208,20161213,20161208,4122.000000,165.780000,165.780000,,0.00,0.00,0.00,0.00,683345.16,0.00,683345.16,683345.16,22057.28,663,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.122.00 165.78 UBS L BD CO GL QC LU1735,2257,663,30,451892000000,A0YBTS,LU0358423738,UBS L BD CO GL QC,485,EUR,99991231,-1,20161208,20161213,20161208,-4122.000000,165.780000,165.780000,,0.00,0.00,0.00,0.00,-683345.16,0.00,-683345.16,-683345.16,-22057.28,663,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 38.371.00 17.835 M&G GBL CON-C-EU AC/CAP LU1735,2255,664,30,574034000000,A0MVLR,GB00B1Z68502,M&G GBL CON-C-EU AC/CAP,485,EUR,99991231,-1,20161208,20161213,20161208,38371.000000,17.835000,17.835000,,0.00,0.00,0.00,0.00,684346.79,0.00,684346.79,684346.79,25534.01,664,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 38.371.00 17.835 M&G GBL CON-C-EU AC/CAP LU1735,2256,664,30,574034000000,A0MVLR,GB00B1Z68502,M&G GBL CON-C-EU AC/CAP,485,EUR,99991231,-1,20161208,20161213,20161208,-38371.000000,17.835000,17.835000,,0.00,0.00,0.00,0.00,-684346.79,0.00,-684346.79,-684346.79,-25534.01,664,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 38.371.00 17.835 M&G GBL CON-C-EU AC/CAP LU1735,2258,665,20,574034000000,A0MVLR,GB00B1Z68502,M&G GBL CON-C-EU AC/CAP,485,EUR,99991231,-1,20161208,20161213,20161208,38371.000000,17.835000,17.835000,,0.00,0.00,0.00,0.00,684346.79,0.00,684346.79,684346.79,25534.01,665,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 4.122.00 165.78 UBS L BD CO GL QC LU1735,2259,666,20,451892000000,A0YBTS,LU0358423738,UBS L BD CO GL QC,485,EUR,99991231,-1,20161208,20161213,20161208,4122.000000,165.780000,165.780000,,0.00,0.00,0.00,0.00,683345.16,0.00,683345.16,683345.16,22057.28,666,1.00000
LU170C,LU1735,SHELTER INVEST - LOW VOLATILITY,EUR,0,SALE,Sale on stock market ~ 27.00 12475.43 OCTO CRED CONV -A- 3DEC /CAP LU1735,2269,669,30,427659000000, ,FR0011092394,OCTO CRED CONV -A- 3DEC /CAP,484,EUR,99991231,-1,20161208,20161213,20161209,-27.000000,12475.430000,12475.430000,,0.00,0.00,0.00,0.00,-336836.61,0.00,-336836.61,-336836.61,-18137.06,669,1.00000
