FUND CODE,FUND NAME,ISIN CODE,CURRENCY,NAV DATE,NAV PER SHARE,PREVIOUS NAV,TOTAL NET ASSET,FUND TOTAL NET ASSET,TIS,TOTAL TIS AMOUNT,AMOUNT REDEMPTION,AMOUNT SUBSCRIPTION,QUANTITY REDEMPTION,QUANTITY SUBSCRIPTION
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180418,104.59,104.580000,454991.12,44095285.42,,,26757.42,15741.38,255.856,150.52
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180418,103.31,103.300000,484567.83,44095285.42,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1748902852,EUR,20180417,98.94,98.270000,43150383.17,44100865.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180417,104.58,103.870000,465956.83,44100865.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180417,103.3,102.610000,484525.44,44100865.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1748902852,EUR,20180416,98.27,98.440000,42858123.61,43802191.55,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180416,103.87,104.050000,462806.92,43802191.55,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180416,102.61,102.800000,481261.02,43802191.55,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1748902852,EUR,20180413,98.44,98.110000,42932554.22,43878332.46,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180413,104.05,103.710000,463628.99,43878332.46,,,0,771.71,0,7.441
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180413,102.8,102.460000,482149.25,43878332.46,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180412,103.71,103.680000,461302.41,43729856.32,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180412,102.46,102.430000,480543.29,43729856.32,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1748902852,EUR,20180412,98.11,98.080000,42788010.62,43729856.32,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180411,103.68,104.010000,461189.35,43718586.53,,,2900.84,0,27.89,0
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180411,102.43,102.760000,480436.54,43718586.53,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1748902852,EUR,20180411,98.08,98.390000,42776960.64,43718586.53,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20180410,104.01,104.060000,465544.67,43858809.26,,,0,21163.31,0,203.376
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20180410,102.76,102.820000,481962.85,43858809.26,,,,,,
